Time,BCG,Label
0.0,-0.12902682,0
0.0200010000500025,0.5150576,0
0.040002000100005,1.1498837,0
0.0600030001500075,1.6463807,0
0.08000400020001,2.2368023,0
0.1000050002500125,2.7085795,0
0.120006000300015,2.9877245,0
0.1400070003500175,3.3411167,0
0.16000800040002,3.2327995,0
0.1800090004500225,3.5153077,0
0.200010000500025,3.6035569,0
0.2200110005500275,3.4170384,0
0.24001200060003,3.3693888,0
0.2600130006500325,3.0897868,0
0.280014000700035,2.9671144,0
0.3000150007500375,2.61812,0
0.32001600080004,2.4855506,0
0.3400170008500425,2.1628504,0
0.360018000900045,1.8865007,0
0.3800190009500475,1.5610176,0
0.40002000100005,1.3954227,0
0.4200210010500525,1.2878493,0
0.440022001100055,1.1545054,0
0.4600230011500575,1.1177249,0
0.48002400120006,0.98138106,0
0.5000250012500626,0.67296153,0
0.520026001300065,0.5253024,0
0.5400270013500675,0.23141372,0
0.56002800140007,0.091540754,0
0.5800290014500725,-0.21072334,0
0.600030001500075,-0.6091249,0
0.6200310015500775,-0.9013043,0
0.64003200160008,-1.2689934,0
0.6600330016500825,-1.6735046,0
0.680034001700085,-1.8967543,0
0.7000350017500875,-2.1972075,0
0.72003600180009,-2.43065,0
0.7400370018500925,-2.473479,0
0.760038001900095,-2.5527248,0
0.7800390019500975,-2.592332,0
0.8000400020001,-2.2966275,0
0.8200410020501026,-2.01317,0
0.840042002100105,-1.6317606,0
0.8600430021501075,-1.0000497,0
0.88004400220011,-0.38288957,0
0.9000450022501125,0.0690941,0
0.920046002300115,0.93930703,0
0.9400470023501175,1.6115856,0
0.96004800240012,2.2644725,0
0.9800490024501225,2.963094,0
1.000050002500125,3.363871,0
1.0200510025501275,3.8827894,0
1.04005200260013,4.204458,0
1.0600530026501325,4.269722,0
1.080054002700135,4.475842,0
1.1000550027501375,4.3061275,0
1.12005600280014,4.2254186,0
1.1400570028501424,4.0011034,0
1.160058002900145,3.76433,0
1.1800590029501474,3.392326,0
1.20006000300015,2.9184396,0
1.2200610030501524,2.618425,0
1.240062003100155,2.312187,0
1.2600630031501574,1.9558504,0
1.28006400320016,1.6142412,0
1.3000650032501626,1.2648424,0
1.320066003300165,1.1080275,0
1.3400670033501676,0.7653959,0
1.36006800340017,0.5723584,0
1.3800690034501726,0.24176492,0
1.400070003500175,0.225485,0
1.4200710035501776,0.017524647,0
1.44007200360018,-0.2768137,0
1.4600730036501826,-0.4238545,0
1.480074003700185,-0.7031184,0
1.5000750037501875,-0.8999729,0
1.52007600380019,-1.3841091,0
1.5400770038501925,-1.4139338,0
1.560078003900195,-1.8627505,0
1.5800790039501975,-2.1419518,0
1.6000800040002,-2.2405686,0
1.6200810040502025,-2.5189602,0
1.640082004100205,-2.6245255,0
1.6600830041502075,-2.6969259,0
1.68008400420021,-2.7355356,0
1.7000850042502125,-2.6397245,0
1.720086004300215,-2.6190667,0
1.7400870043502175,-2.3346362,0
1.76008800440022,-2.2090826,0
1.7800890044502224,-1.9453366,0
1.800090004500225,-1.5192325,0
1.8200910045502274,-1.2703791,0
1.84009200460023,-1.012442,0
1.8600930046502324,-0.59282583,0
1.880094004700235,-0.453632,0
1.9000950047502374,-0.077395044,0
1.92009600480024,0.17996648,0
1.9400970048502426,0.562851,0
1.960098004900245,0.52122253,0
1.9800990049502476,0.7647169,0
2.00010000500025,0.76886916,0
2.0201010050502526,0.65993613,0
2.040102005100255,0.74758,0
2.0601030051502573,0.42162105,0
2.08010400520026,0.29676914,0
2.1001050052502626,0.14601482,0
2.120106005300265,0.07794215,0
2.1401070053502673,-0.17815232,0
2.16010800540027,-0.3234283,0
2.1801090054502725,-0.51382613,0
2.200110005500275,-0.5419719,0
2.2201110055502773,-0.76935476,0
2.24011200560028,-1.0098065,0
2.2601130056502825,-1.0264829,0
2.280114005700285,-1.0503763,0
2.3001150057502877,-1.2340928,0
2.32011600580029,-1.1503547,0
2.3401170058502925,-1.2289257,0
2.360118005900295,-1.3491633,0
2.3801190059502977,-1.2433332,0
2.4001200060003,-1.6037624,0
2.4201210060503024,-1.6480055,0
2.440122006100305,-1.7491541,0
2.4601230061503077,-2.02051,0
2.48012400620031,-2.1079597,0
2.5001250062503124,-2.240126,0
2.520126006300315,-2.3572965,0
2.5401270063503176,-2.621193,0
2.56012800640032,-2.649125,0
2.5801290064503224,-2.7159197,0
2.600130006500325,-2.7985835,0
2.6201310065503276,-2.6949108,0
2.64013200660033,-2.5012453,0
2.6601330066503324,-2.6167347,0
2.680134006700335,-2.3527498,0
2.7001350067503376,-1.9386889,0
2.72013600680034,-1.660193,0
2.7401370068503423,-1.4356614,0
2.760138006900345,-0.85112816,0
2.7801390069503475,-0.42672634,0
2.80014000700035,-0.051232707,0
2.8201410070503523,0.486877,0
2.840142007100355,0.9823475,0
2.8601430071503575,1.315797,0
2.88014400720036,1.7635219,0
2.9001450072503627,1.93519,0
2.920146007300365,2.3522613,0
2.9401470073503675,2.4402297,0
2.96014800740037,2.5796041,0
2.9801490074503727,2.3900893,0
3.000150007500375,2.5326614,0
3.0201510075503775,2.3655562,0
3.04015200760038,2.263961,0
3.0601530076503827,2.0075014,0
3.080154007700385,1.734649,0
3.1001550077503874,1.6081216,0
3.12015600780039,1.5648881,0
3.1401570078503926,1.2571583,0
3.160158007900395,1.1381328,0
3.1801590079503974,0.8727263,0
3.2001600080004,0.6840887,0
3.2201610080504026,0.69067293,0
3.240162008100405,0.5490452,0
3.2601630081504074,0.52536595,0
3.28016400820041,0.39042854,0
3.3001650082504126,0.25137573,0
3.320166008300415,-0.033763643,0
3.3401670083504174,-0.17481053,0
3.36016800840042,-0.4437916,0
3.3801690084504226,-0.8229342,0
3.400170008500425,-1.2100602,0
3.4201710085504273,-1.5613941,0
3.44017200860043,-1.6639153,0
3.4601730086504325,-2.1501691,0
3.480174008700435,-2.338891,0
3.5001750087504373,-2.5062423,0
3.52017600880044,-2.6128528,0
3.5401770088504425,-2.5896919,0
3.560178008900445,-2.4189112,0
3.5801790089504477,-2.3230834,0
3.60018000900045,-1.8581805,0
3.6201810090504525,-1.6062151,0
3.640182009100455,-0.88467634,0
3.6601830091504577,-0.2906404,0
3.68018400920046,0.33173817,0
3.7001850092504625,1.1227982,0
3.720186009300465,1.7774832,0
3.7401870093504677,2.6330175,0
3.76018800940047,3.1593442,0
3.7801890094504724,3.7233295,0
3.800190009500475,4.1970167,0
3.8201910095504776,4.38597,0
3.84019200960048,4.7316976,0
3.8601930096504824,4.8284554,0
3.8801940097004852,4.693596,0
3.9001950097504876,4.850201,0
3.92019600980049,4.5445895,0
3.9401970098504924,4.3654876,0
3.960198009900495,3.7717667,0
3.9801990099504976,3.5939023,0
4.0002000100005,2.9881837,0
4.020201010050503,2.7062454,0
4.040202010100505,2.4025826,0
4.0602030101505076,1.9571048,0
4.08020401020051,1.8024571,0
4.100205010250512,1.4114164,0
4.120206010300515,1.2007455,0
4.140207010350517,1.1921383,0
4.16020801040052,0.71141154,0
4.180209010450523,0.6710643,0
4.200210010500525,0.42435804,0
4.2202110105505275,0.26644066,0
4.24021201060053,-0.03968676,0
4.260213010650532,-0.27414665,0
4.280214010700535,-0.6317391,0
4.300215010750538,-0.89539605,0
4.32021601080054,-1.3182558,0
4.340217010850543,-1.5400141,0
4.360218010900545,-1.8773346,0
