Time,BCG,Label
0.0,-0.011950883,0
0.0200010000500025,0.2647588,0
0.040002000100005,0.6365204,0
0.0600030001500075,0.8871892,0
0.08000400020001,1.2275071,0
0.1000050002500125,1.5846618,0
0.120006000300015,1.7245345,0
0.1400070003500175,1.984941,0
0.16000800040002,1.8972994,0
0.1800090004500225,2.1217244,0
0.200010000500025,2.0294788,0
0.2200110005500275,2.0689206,0
0.24001200060003,2.036246,0
0.2600130006500325,1.9650115,0
0.280014000700035,1.8082001,0
0.3000150007500375,1.7495332,0
0.32001600080004,1.5855021,0
0.3400170008500425,1.5151137,0
0.360018000900045,1.2796293,0
0.3800190009500475,1.1709714,0
0.40002000100005,0.98661494,0
0.4200210010500525,0.7393778,0
0.440022001100055,0.8671268,0
0.4600230011500575,0.7350819,0
0.48002400120006,0.5024275,0
0.5000250012500626,0.60493946,0
0.520026001300065,0.50417924,0
0.5400270013500675,0.36186904,0
0.56002800140007,0.2529781,0
0.5800290014500725,0.14558773,0
0.600030001500075,-0.130956,0
0.6200310015500775,-0.12069594,0
0.64003200160008,-0.31986657,0
0.6600330016500825,-0.612374,0
0.680034001700085,-0.80036014,0
0.7000350017500875,-0.899648,0
0.72003600180009,-1.1614567,0
0.7400370018500925,-1.3440274,0
0.760038001900095,-1.4077911,0
0.7800390019500975,-1.5995555,0
0.8000400020001,-1.5934951,0
0.8200410020501026,-1.7547331,0
0.840042002100105,-1.4887799,0
0.8600430021501075,-1.4020842,0
0.88004400220011,-1.1624646,0
0.9000450022501125,-0.90890276,0
0.920046002300115,-0.5423992,0
0.9400470023501175,-0.3585361,0
0.96004800240012,0.13272212,0
0.9800490024501225,0.45300004,0
1.000050002500125,0.858094,0
1.0200510025501275,1.2943045,0
1.04005200260013,1.7062494,0
1.0600530026501325,1.8503075,0
1.080054002700135,2.322013,0
1.1000550027501375,2.3899477,0
1.12005600280014,2.7764015,0
1.1400570028501424,2.9815416,0
1.160058002900145,2.9716196,0
1.1800590029501474,2.988505,0
1.20006000300015,2.7708383,0
1.2200610030501524,2.6236706,0
1.240062003100155,2.532542,0
