Time,BCG,Label
0.0,-0.017323488,0
0.0200010000500025,0.35918716,0
0.040002000100005,0.6525052,0
0.0600030001500075,0.886016,0
0.08000400020001,1.2257376,0
0.1000050002500125,1.3803726,0
0.120006000300015,1.6492907,0
0.1400070003500175,1.5491527,0
0.16000800040002,1.5175878,0
0.1800090004500225,1.3319145,0
0.200010000500025,1.3329687,0
0.2200110005500275,1.0890257,0
0.24001200060003,0.994367,0
0.2600130006500325,0.7578687,0
0.280014000700035,0.70461035,0
0.3000150007500375,0.48495433,0
0.32001600080004,0.51166797,0
0.3400170008500425,0.3573105,0
0.360018000900045,0.24727777,0
0.3800190009500475,0.23046206,0
0.40002000100005,0.01683568,0
0.4200210010500525,-0.11408789,0
0.440022001100055,-0.24533479,0
0.4600230011500575,-0.41882023,0
0.48002400120006,-0.56878155,0
0.5000250012500626,-0.9175259,0
0.520026001300065,-0.8869552,0
0.5400270013500675,-1.2807983,0
0.56002800140007,-1.2280003,0
0.5800290014500725,-1.1852207,0
0.600030001500075,-1.1264426,0
0.6200310015500775,-0.9532134,0
0.64003200160008,-0.688735,0
0.6600330016500825,-0.29271227,0
0.680034001700085,0.0032298516,0
0.7000350017500875,0.6444884,0
0.72003600180009,1.0664444,0
0.7400370018500925,1.5645621,0
0.760038001900095,1.8662338,0
0.7800390019500975,2.0690174,0
0.8000400020001,2.1831827,0
0.8200410020501026,2.389396,0
0.840042002100105,2.279941,0
0.8600430021501075,2.2872303,0
0.88004400220011,1.9901961,0
0.9000450022501125,1.7618724,0
0.920046002300115,1.6728493,0
0.9400470023501175,1.5106105,0
0.96004800240012,0.96289134,0
0.9800490024501225,0.99749804,0
1.000050002500125,0.76532906,0
1.0200510025501275,0.6687266,0
1.04005200260013,0.58274746,0
1.0600530026501325,0.4919395,0
1.080054002700135,0.24575558,0
1.1000550027501375,0.1625957,0
1.12005600280014,-0.03947783,0
1.1400570028501424,-0.26824597,0
1.160058002900145,-0.26862204,0
1.1800590029501474,-0.6229562,0
1.20006000300015,-0.8015059,0
1.2200610030501524,-1.0470855,0
1.240062003100155,-1.1765777,0
1.2600630031501574,-1.2818769,0
1.28006400320016,-1.2656136,0
1.3000650032501626,-1.1092347,0
1.320066003300165,-1.1029216,0
1.3400670033501676,-0.6436257,0
1.36006800340017,-0.34674102,0
1.3800690034501726,0.036421,0
1.400070003500175,0.4720604,0
1.4200710035501776,0.7704446,0
1.44007200360018,1.0875646,0
1.4600730036501826,1.3940078,0
1.480074003700185,1.4336973,0
1.5000750037501875,1.6953611,0
1.52007600380019,1.6769515,0
1.5400770038501925,1.8268576,0
1.560078003900195,1.5518118,0
1.5800790039501975,1.3896734,0
1.6000800040002,1.2640281,0
1.6200810040502025,0.99970496,0
1.640082004100205,0.71330273,0
1.6600830041502075,0.54413927,0
1.68008400420021,0.52530223,0
1.7000850042502125,0.30450234,0
1.720086004300215,0.09196878,0
1.7400870043502175,0.008937171,0
1.76008800440022,-0.06007096,0
1.7800890044502224,-0.23342931,0
1.800090004500225,-0.27144578,0
1.8200910045502274,-0.37102452,0
1.84009200460023,-0.5363062,0
1.8600930046502324,-0.643421,0
1.880094004700235,-1.0345262,0
1.9000950047502374,-1.0264145,0
1.92009600480024,-1.134924,0
1.9400970048502426,-1.2880504,0
1.960098004900245,-1.1726915,0
1.9800990049502476,-1.2601054,0
2.00010000500025,-1.2601788,0
2.0201010050502526,-1.0179605,0
2.040102005100255,-0.8926438,0
2.0601030051502573,-0.61979634,0
2.08010400520026,-0.4177835,0
2.1001050052502626,-0.18462047,0
2.120106005300265,0.029491471,0
2.1401070053502673,0.3070586,0
2.16010800540027,0.39771184,0
2.1801090054502725,0.5878217,0
2.200110005500275,0.42329222,0
2.2201110055502773,0.44386274,0
2.24011200560028,0.48193178,0
2.2601130056502825,0.33698988,0
2.280114005700285,0.326294,0
2.3001150057502877,0.13513495,0
2.32011600580029,-0.017097944,0
2.3401170058502925,-0.12573433,0
2.360118005900295,-0.1179322,0
2.3801190059502977,-0.31201488,0
2.4001200060003,-0.53962994,0
2.4201210060503024,-0.48734456,0
2.440122006100305,-0.54868,0
2.4601230061503077,-0.4755638,0
2.48012400620031,-0.7272734,0
2.5001250062503124,-0.71043336,0
2.520126006300315,-0.8202488,0
2.5401270063503176,-0.8686366,0
2.56012800640032,-0.8722257,0
2.5801290064503224,-1.2359735,0
2.600130006500325,-1.2091603,0
2.6201310065503276,-1.3411173,0
2.64013200660033,-1.2539955,0
2.6601330066503324,-1.2891122,0
2.680134006700335,-1.3355199,0
2.7001350067503376,-1.1867515,0
2.72013600680034,-1.2635165,0
2.7401370068503423,-1.0271268,0
2.760138006900345,-0.92465055,0
2.7801390069503475,-0.57851285,0
2.80014000700035,-0.43421456,0
2.8201410070503523,-0.28112411,0
2.840142007100355,-0.11735134,0
2.8601430071503575,0.0076301713,0
2.88014400720036,0.28259194,0
2.9001450072503627,0.13253906,0
2.920146007300365,0.25817078,0
2.9401470073503675,0.35847077,0
2.96014800740037,0.24734554,0
2.9801490074503727,0.113943204,0
3.000150007500375,0.15562786,0
3.0201510075503775,0.08823486,0
3.04015200760038,0.033106834,0
3.0601530076503827,-0.15336604,0
3.080154007700385,-0.13335735,0
3.1001550077503874,-0.20769437,0
3.12015600780039,-0.17921971,0
3.1401570078503926,-0.43844417,0
3.160158007900395,-0.45451233,0
3.1801590079503974,-0.37732044,0
3.2001600080004,-0.5300604,0
3.2201610080504026,-0.56835526,0
